timestamp,node_id,cpu_usage_percent,memory_usage_percent,network_latency_ms,disk_io_mbps,error_rate,avg_response_time_ms,pod_restarts,cpu_throttling_percent,failure
2025-02-22 03:02:27.719359,node-7,72.48,61.23,7.04,62.15,0.2558,82.15,3.0,39.99,0
2025-02-22 03:17:27.719359,node-4,38.45,70.84,48.93,24.65,0.2928,40.55,2.0,21.13,0
2025-02-22 03:32:27.719359,node-10,25.25,30.52,38.6,34.48,0.0914,79.4,1.0,24.69,0
2025-02-22 03:47:27.719359,node-5,86.6,70.52,8.11,49.35,0.3867,10.85,2.170784985811654,76.74,0
2025-02-22 04:02:27.719359,node-5,25.7,10.0,35.94,11.91,0.2572,89.37,0.0,11.07,0
2025-02-22 04:17:27.719359,node-3,25.97,42.44,23.21,10.76,0.2325,55.16,1.0,23.28,0
2025-02-22 04:32:27.719359,node-2,73.0,30.3,16.57,33.43,0.0734,115.23,2.0,60.05,0
2025-02-22 04:47:27.719359,node-1,46.04,30.53,16.65,38.04,0.2811,42.59,2.0,24.02,0
2025-02-22 05:02:27.719359,node-6,31.9,37.48,27.39,36.34,0.0,10.54,1.0,48.19,0
2025-02-22 05:17:27.719359,node-1,57.03,66.16,15.58,56.13,0.0407,302.89,3.0,16.56,0
2025-02-22 05:32:27.719359,node-3,51.96,46.07,41.32,41.7,0.0802,80.84,2.0,37.45,0
2025-02-22 05:47:27.719359,node-3,35.71,37.79,52.69,5.0,0.1964,92.31,2.0,15.93,0
2025-02-22 06:02:27.719359,node-9,66.68,43.93,8.73,61.02,0.5407,170.39,0.0,35.76,0
2025-02-22 06:17:27.719359,node-5,27.76,44.46,22.06,38.51,0.2018,77.09,2.0,19.23,0
2025-02-22 06:32:27.719359,node-8,52.83,61.05,17.47,79.02,0.2587,113.14,2.0,69.84,0
2025-02-22 06:47:27.719359,node-2,37.06,77.29,32.97,36.26,0.0869,82.14,0.0,14.74,0
2025-02-22 07:02:27.719359,node-8,45.78,55.74,18.03,36.16,0.1096,85.17,2.0,64.43,0
2025-02-22 07:17:27.719359,node-4,69.57,20.68,34.73,78.09,0.3287,62.21,0.0,36.06,0
2025-02-22 07:32:27.719359,node-8,67.12,59.31,38.5,86.68,0.6506,98.38,4.0,67.01,1
2025-02-22 07:47:27.719359,node-9,74.22,29.51,32.31,42.15,0.1634,43.0,1.0,61.91,0
2025-02-22 08:02:27.719359,node-8,5.42,39.25,36.12,21.97,0.1981,90.31,1.092635815884618,29.53,0
2025-02-22 08:17:27.719359,node-4,11.66,31.07,37.23,47.53,0.058,98.65,1.0,14.47,0
2025-02-22 08:32:27.719359,node-4,73.3,56.82,16.13,41.28,0.036,66.01,3.0,29.74,0
2025-02-22 08:47:27.719359,node-4,62.17,73.75,2.0,47.56,0.0,79.81,1.0,42.57,0
2025-02-22 09:02:27.719359,node-5,55.16,55.77,70.81,45.3,0.541,34.76,0.0,81.47,0
2025-02-22 09:17:27.719359,node-10,46.42,51.68,56.98,19.86,0.327,82.21,1.0,14.55,0
2025-02-22 09:32:27.719359,node-5,26.93,42.67,27.78,49.33,0.1934,115.53,3.0,45.26,0
2025-02-22 09:47:27.719359,node-9,45.42,46.16,2.22,21.12,0.1688,132.4,0.0,18.02,0
2025-02-22 10:02:27.719359,node-5,55.71,61.01,17.4,8.66,0.2177,106.7,2.0,59.56,0
2025-02-22 10:17:27.719359,node-7,23.04,63.52,3.58,35.34,0.2239,119.47,2.0,31.12,0
2025-02-22 10:32:27.719359,node-10,34.22,61.22,34.89,44.91,0.3886,42.7,2.0,11.7,0
2025-02-22 10:47:27.719359,node-5,62.0,65.9,42.86,30.21,0.0738,121.0,1.0,47.36,0
2025-02-22 11:02:27.719359,node-4,51.51,40.86,4.11,7.17,0.1012,109.81,2.0,71.32,0
2025-02-22 11:17:27.719359,node-3,53.4,52.16,42.72,16.76,0.064,65.12,2.146523696437005,46.33,0
2025-02-22 11:32:27.719359,node-9,75.25,76.21,83.91,65.87,0.3656,98.2,4.0,75.63,1
2025-02-22 11:47:27.719359,node-6,60.27,43.7,62.82,96.02,0.2137,81.44,4.0,54.5,0
2025-02-22 12:02:27.719359,node-3,37.3,34.74,40.92,54.92,0.104,99.51,2.0,59.71,0
2025-02-22 12:17:27.719359,node-1,59.47,48.77,29.88,36.03,0.109,16.19,1.0,15.67,0
2025-02-22 12:32:27.719359,node-2,85.0,82.33,7.72,19.92,0.1268,117.86,3.1962371367901246,13.5,0
2025-02-22 12:47:27.719359,node-9,48.21,40.4,22.24,60.29,0.096,10.0,1.0,18.11,0
2025-02-22 13:02:27.719359,node-6,39.49,35.87,42.22,62.6,0.2079,64.78,0.0,41.46,0
2025-02-22 13:17:27.719359,node-3,39.97,47.98,36.0,55.01,0.0,119.63,0.0,42.21,0
2025-02-22 13:32:27.719359,node-3,61.14,31.12,31.31,64.16,0.0152,116.63,2.1018002395028303,30.82,0
2025-02-22 13:47:27.719359,node-9,67.76,50.79,11.68,44.19,0.2506,64.45,0.0,38.11,0
2025-02-22 14:02:27.719359,node-8,49.53,51.17,53.73,7.21,0.1166,122.52,0.0,23.69,0
2025-02-22 14:17:27.719359,node-5,62.92,51.73,16.23,26.7,0.2903,86.12,1.0,34.79,0
2025-02-22 14:32:27.719359,node-7,41.54,44.31,24.77,23.71,0.1184,162.45,1.0,8.32,0
2025-02-22 14:47:27.719359,node-4,44.18,49.39,36.24,13.2,0.0897,51.33,1.0582598809705912,0.55,0
2025-02-22 15:02:27.719359,node-6,38.42,71.67,30.39,84.27,0.1122,153.03,1.0,88.86,0
2025-02-22 15:17:27.719359,node-3,6.44,69.28,2.11,25.74,0.3171,97.91,1.0,36.12,0
2025-02-22 15:32:27.719359,node-7,54.4,88.0,21.94,29.2,0.253,141.25,2.0,38.42,0
2025-02-22 15:47:27.719359,node-10,6.16,49.14,41.48,41.06,0.1935,20.28,0.0,16.51,0
2025-02-22 16:02:27.719359,node-8,58.65,60.25,37.71,80.0,0.131,88.34,1.0945959270950518,47.17,0
2025-02-22 16:17:27.719359,node-10,46.92,69.27,46.85,34.18,0.2291,83.53,0.0,44.57,0
2025-02-22 16:32:27.719359,node-9,42.75,59.3,25.5,49.25,0.1652,127.8,2.228258178565197,10.28,0
2025-02-22 16:47:27.719359,node-9,5.0,41.39,9.15,55.24,0.1357,84.45,2.0,75.0,0
2025-02-22 17:02:27.719359,node-1,56.9,45.54,34.96,42.76,0.1401,71.95,1.1125180068563425,57.03,0
2025-02-22 17:17:27.719359,node-6,51.33,62.74,7.15,50.31,0.1289,113.87,3.0,43.06,0
2025-02-22 17:32:27.719359,node-4,75.11,65.66,36.78,46.78,0.1987,118.4,0.0,20.39,0
2025-02-22 17:47:27.719359,node-9,35.36,65.89,24.58,32.55,0.0433,20.99,0.0,22.64,0
2025-02-22 18:02:27.719359,node-7,85.36,84.92,29.59,17.18,0.0581,180.7,0.0,64.77,0
2025-02-22 18:17:27.719359,node-8,82.78,46.57,14.56,21.86,0.2636,70.79,0.0,69.63,0
2025-02-22 18:32:27.719359,node-2,65.69,54.37,23.74,47.73,0.2263,29.4,4.0,27.3,0
2025-02-22 18:47:27.719359,node-4,30.59,44.55,7.52,80.0,0.3395,95.44,5.0,20.94,0
2025-02-22 19:02:27.719359,node-9,54.3,29.86,34.42,13.06,0.2061,68.57,6.900190098859628,25.59,0
2025-02-22 19:17:27.719359,node-2,14.97,59.2,20.35,57.23,0.449,25.43,1.0,52.78,0
2025-02-22 19:32:27.719359,node-1,21.91,38.1,24.87,59.04,0.0242,59.9,4.0,13.61,0
2025-02-22 19:47:27.719359,node-6,95.18,28.31,13.98,20.97,0.2041,99.27,1.0,26.28,0
2025-02-22 20:02:27.719359,node-10,38.26,33.7,36.65,22.87,0.0219,47.31,1.0,28.29,0
2025-02-22 20:17:27.719359,node-10,55.44,42.71,19.97,56.32,0.0051,73.5,2.142257244455542,58.0,0
2025-02-22 20:32:27.719359,node-3,25.49,49.71,2.0,29.16,0.0765,38.61,1.0,72.05,0
2025-02-22 20:47:27.719359,node-2,22.39,23.89,42.11,58.49,0.0536,24.57,1.0773842998726308,47.6,0
2025-02-22 21:02:27.719359,node-4,41.68,53.86,40.43,39.72,0.0,52.18,2.1123059078125483,49.7,0
2025-02-22 21:17:27.719359,node-5,17.49,35.87,4.41,29.82,0.1796,23.12,3.0,59.74,0
2025-02-22 21:32:27.719359,node-10,41.8,70.73,31.49,11.97,0.0,68.44,0.0,31.92,0
2025-02-22 21:47:27.719359,node-2,58.84,49.48,25.84,11.13,0.2069,47.62,1.0,16.36,0
2025-02-22 22:02:27.719359,node-5,84.16,37.32,25.46,31.06,0.0737,26.77,0.0,17.91,0
2025-02-22 22:17:27.719359,node-2,8.59,61.34,41.63,35.72,0.1522,73.06,1.0687924284003076,16.46,0
2025-02-22 22:32:27.719359,node-5,35.11,80.55,44.79,43.2,0.2098,134.64,2.0,47.91,1
2025-02-22 22:47:27.719359,node-7,35.5,45.26,21.63,47.09,0.3325,98.02,2.1992923824870507,5.87,0
2025-02-22 23:02:27.719359,node-2,33.44,65.28,2.0,41.05,0.1914,99.26,3.0,33.5,0
2025-02-22 23:17:27.719359,node-7,17.4,66.03,26.81,29.62,0.2391,106.31,1.0958627669187302,25.76,0
2025-02-22 23:32:27.719359,node-6,57.24,44.6,32.62,34.42,0.0251,68.55,6.0,34.95,0
2025-02-22 23:47:27.719359,node-10,70.38,60.54,32.63,40.27,0.0951,49.61,2.13045084280136,61.75,0
2025-02-23 00:02:27.719359,node-2,73.21,60.08,27.43,33.34,0.1849,101.26,1.0,28.96,0
2025-02-23 00:17:27.719359,node-7,34.75,52.48,2.34,23.49,0.0,90.56,0.0,12.36,1
2025-02-23 00:32:27.719359,node-1,21.35,49.9,14.37,27.34,0.259,70.26,1.0848758659818813,14.48,0
2025-02-23 00:47:27.719359,node-9,48.13,45.65,29.42,52.41,0.239,109.51,1.0,37.12,0
2025-02-23 01:02:27.719359,node-10,19.34,71.63,2.19,70.93,0.0,72.45,0.0,12.95,0
2025-02-23 01:17:27.719359,node-4,68.26,38.38,102.89,23.1,0.2083,134.43,0.0,73.63,0
2025-02-23 01:32:27.719359,node-1,61.79,41.74,10.37,42.41,0.1467,79.22,1.0,44.54,0
2025-02-23 01:47:27.719359,node-7,49.27,46.54,100.87,8.49,0.0557,108.37,1.1112840099810366,18.18,0
2025-02-23 02:02:27.719359,node-6,5.58,54.1,39.48,39.76,0.0874,98.98,0.0,75.0,0
2025-02-23 02:17:27.719359,node-7,79.87,67.39,16.8,42.6,0.0955,76.3,1.1213035794071269,59.03,0
2025-02-23 02:32:27.719359,node-9,65.63,40.95,17.04,30.25,0.1823,47.22,0.0,59.04,0
2025-02-23 02:47:27.719359,node-6,48.55,51.76,40.89,24.77,0.2057,40.5,2.0,42.92,0
2025-02-23 03:02:27.719359,node-5,20.55,60.61,46.68,25.93,0.2634,79.38,1.0,3.86,0
2025-02-23 03:17:27.719359,node-6,43.26,44.6,26.57,13.98,0.2531,59.33,4.0,15.64,0
2025-02-23 03:32:27.719359,node-10,43.02,70.79,21.87,60.75,0.6063,10.0,3.0,46.53,0
2025-02-23 03:47:27.719359,node-5,87.46,45.07,29.85,54.98,0.0854,65.13,3.0613382126329096,47.23,0
2025-02-23 04:02:27.719359,node-1,14.35,32.23,9.26,27.58,0.2575,95.82,1.0,21.91,0
2025-02-23 04:17:27.719359,node-10,84.2,93.14,103.5,64.94,0.3245,165.75,3.0,64.78,1
2025-02-23 04:32:27.719359,node-10,51.82,74.08,7.8,40.97,0.0916,94.23,1.0,35.13,0
2025-02-23 04:47:27.719359,node-6,7.64,67.82,23.42,32.57,0.0683,21.77,1.09927386293382,25.29,0
2025-02-23 05:02:27.719359,node-3,50.44,29.77,35.92,38.37,0.1618,134.07,0.0,7.2,0
2025-02-23 05:17:27.719359,node-6,44.43,25.45,35.86,26.22,0.1086,133.95,0.0,30.09,0
2025-02-23 05:32:27.719359,node-7,36.45,82.17,25.2,38.95,0.1131,104.96,1.0981865849915151,43.45,0
2025-02-23 05:47:27.719359,node-1,54.18,56.91,27.9,60.16,0.0726,48.66,2.1686991914585607,39.47,0
2025-02-23 06:02:27.719359,node-5,100.0,21.28,32.59,60.72,0.0,89.2,4.278895285277634,26.23,0
2025-02-23 06:17:27.719359,node-4,52.22,50.1,46.01,44.71,0.1394,114.3,1.0,47.19,1
2025-02-23 06:32:27.719359,node-4,77.96,10.0,38.06,36.61,0.1887,159.19,0.0,49.18,0
2025-02-23 06:47:27.719359,node-4,68.83,57.06,31.77,52.35,0.1369,47.36,3.276439987946783,38.55,0
2025-02-23 07:02:27.719359,node-1,42.49,39.35,52.0,36.73,0.1069,13.71,1.0,2.32,0
2025-02-23 07:17:27.719359,node-2,39.75,38.93,24.52,14.66,0.0686,106.55,3.2646552508170146,0.0,0
2025-02-23 07:32:27.719359,node-9,70.15,52.83,39.92,16.71,0.2179,23.13,0.0,28.26,0
2025-02-23 07:47:27.719359,node-4,5.54,45.42,57.79,33.0,0.1369,91.81,4.0,20.39,0
2025-02-23 08:02:27.719359,node-2,79.24,55.18,51.37,62.11,0.2327,45.85,1.1151353157647674,0.0,0
2025-02-23 08:17:27.719359,node-8,85.3,70.88,30.78,60.6,0.1129,136.36,2.0,53.08,0
2025-02-23 08:32:27.719359,node-4,16.06,33.73,31.39,44.92,0.1251,36.99,0.0,0.0,0
2025-02-23 08:47:27.719359,node-9,29.09,88.0,24.04,29.82,0.2855,92.24,0.0,24.09,0
2025-02-23 09:02:27.719359,node-8,48.41,51.01,2.0,5.0,0.1091,192.09,0.0,18.38,0
2025-02-23 09:17:27.719359,node-6,42.86,41.07,44.73,45.78,0.3479,145.12,0.0,17.02,0
2025-02-23 09:32:27.719359,node-9,68.67,10.0,22.74,100.0,0.1892,60.29,0.0,51.29,0
2025-02-23 09:47:27.719359,node-5,65.97,18.18,73.83,44.49,0.4953,108.82,3.0,47.01,0
2025-02-23 10:02:27.719359,node-10,11.22,29.22,25.58,80.0,0.2292,123.92,0.0,17.82,0
2025-02-23 10:17:27.719359,node-5,31.69,81.12,29.73,38.58,0.1622,88.68,1.0,25.42,0
2025-02-23 10:32:27.719359,node-1,25.09,44.34,15.45,34.96,0.1953,102.71,0.0,40.24,0
2025-02-23 10:47:27.719359,node-5,70.89,57.52,28.23,35.66,0.0298,50.25,1.0,15.23,0
2025-02-23 11:02:27.719359,node-3,82.22,70.34,107.15,79.27,0.1,297.44,7.0,40.0,1
2025-02-23 11:17:27.719359,node-3,38.26,67.0,33.71,45.36,0.1754,115.62,1.0,27.88,0
2025-02-23 11:32:27.719359,node-6,73.34,43.23,5.08,12.16,0.1476,86.88,1.0,7.45,0
2025-02-23 11:47:27.719359,node-2,57.79,72.55,52.08,80.3,0.2455,19.2,1.0,0.0,0
2025-02-23 12:02:27.719359,node-5,53.66,19.6,34.85,47.37,0.0184,81.17,0.0,35.87,0
2025-02-23 12:17:27.719359,node-8,31.06,30.02,2.0,38.3,0.4156,144.11,0.0,41.86,0
2025-02-23 12:32:27.719359,node-9,22.35,22.48,11.83,33.19,0.4249,66.83,2.244011958765602,26.19,0
2025-02-23 12:47:27.719359,node-5,39.14,43.4,34.29,46.94,0.117,73.93,2.0,21.09,0
2025-02-23 13:02:27.719359,node-2,41.23,64.9,2.0,5.0,0.1776,15.58,1.0,56.6,0
2025-02-23 13:17:27.719359,node-8,79.76,10.0,25.69,28.25,0.0,62.63,0.0,40.57,0
2025-02-23 13:32:27.719359,node-6,74.69,29.06,24.8,18.61,0.0191,47.12,1.0,34.46,0
2025-02-23 13:47:27.719359,node-3,43.99,59.75,51.83,30.46,0.3129,42.37,0.0,40.0,0
2025-02-23 14:02:27.719359,node-5,59.54,50.47,32.18,18.85,0.0,52.38,0.0,49.1,0
2025-02-23 14:17:27.719359,node-9,69.53,76.24,61.51,88.94,0.4646,210.75,5.0,59.3,1
2025-02-23 14:32:27.719359,node-2,6.62,52.32,35.67,22.06,0.3593,128.59,2.0,26.27,0
2025-02-23 14:47:27.719359,node-5,62.6,54.87,2.62,53.77,0.3299,112.8,1.0,71.33,0
2025-02-23 15:02:27.719359,node-3,72.9,70.62,4.23,73.34,0.4299,67.12,2.0,30.62,0
2025-02-23 15:17:27.719359,node-9,66.82,61.16,60.31,36.22,0.1951,54.28,0.0,11.31,0
2025-02-23 15:32:27.719359,node-7,46.81,70.95,19.18,67.39,0.1707,70.84,2.0,24.93,0
2025-02-23 15:47:27.719359,node-9,46.44,57.54,46.17,19.1,0.2491,128.49,1.0,23.05,0
2025-02-23 16:02:27.719359,node-10,50.12,70.43,38.72,67.12,0.1625,22.62,2.0,68.0,0
2025-02-23 16:17:27.719359,node-9,78.78,57.68,18.84,64.25,0.0021,55.11,2.206983115930504,42.29,0
2025-02-23 16:32:27.719359,node-4,32.64,21.32,36.49,58.89,0.017,94.74,1.0,42.46,0
2025-02-23 16:47:27.719359,node-2,5.0,81.35,21.37,58.47,0.0922,176.04,2.0,25.6,0
2025-02-23 17:02:27.719359,node-1,71.27,67.37,34.99,63.73,0.0171,105.64,0.0,10.01,0
2025-02-23 17:17:27.719359,node-9,23.55,78.95,26.63,34.77,0.0231,143.73,3.0,9.24,0
2025-02-23 17:32:27.719359,node-1,83.87,40.69,37.98,37.42,0.4375,56.84,2.0,48.77,0
2025-02-23 17:47:27.719359,node-1,74.92,51.68,22.38,5.0,0.1479,171.98,1.0,33.4,0
2025-02-23 18:02:27.719359,node-8,15.61,88.0,36.36,38.83,0.3577,64.4,3.0,38.51,0
2025-02-23 18:17:27.719359,node-2,75.07,67.21,6.74,21.87,0.1384,65.41,2.0,51.99,0
2025-02-23 18:32:27.719359,node-6,83.0,30.19,38.35,16.55,0.3518,323.53,0.0,47.9,0
2025-02-23 18:47:27.719359,node-6,48.99,37.13,22.31,21.09,0.1901,77.83,3.0,26.98,0
2025-02-23 19:02:27.719359,node-9,42.79,92.64,29.4,33.88,0.3833,49.16,0.0,75.0,0
2025-02-23 19:17:27.719359,node-3,82.28,49.82,30.98,100.0,0.2328,92.99,1.0,40.36,0
2025-02-23 19:32:27.719359,node-1,45.67,40.59,12.36,23.55,0.1521,10.0,3.0,46.59,0
2025-02-23 19:47:27.719359,node-1,52.81,71.6,30.48,53.52,0.4465,98.12,2.0,0.0,0
2025-02-23 20:02:27.719359,node-5,51.18,62.69,39.25,37.18,0.1533,90.4,1.0,27.29,0
2025-02-23 20:17:27.719359,node-9,89.91,64.89,30.33,29.66,0.1624,74.23,2.115640988007331,57.53,0
2025-02-23 20:32:27.719359,node-9,26.63,87.96,4.43,37.82,0.1207,100.6,2.0,36.82,0
2025-02-23 20:47:27.719359,node-7,41.66,57.86,2.0,37.79,0.044,45.2,1.0,40.1,0
2025-02-23 21:02:27.719359,node-10,46.63,50.7,7.58,7.92,0.0,105.98,0.0,31.77,0
2025-02-23 21:17:27.719359,node-10,48.86,54.09,17.87,52.01,0.321,43.3,0.0,8.3,0
2025-02-23 21:32:27.719359,node-2,34.49,46.17,31.81,31.8,0.2016,102.16,0.0,59.52,0
2025-02-23 21:47:27.719359,node-7,31.43,65.95,2.0,5.0,0.4057,87.93,5.0,39.84,0
2025-02-23 22:02:27.719359,node-10,39.41,57.69,25.89,45.05,0.2484,146.46,1.0959726255420372,8.55,0
2025-02-23 22:17:27.719359,node-5,25.96,66.22,7.4,30.02,0.1273,15.03,1.0,25.76,0
2025-02-23 22:32:27.719359,node-7,73.92,37.41,27.8,39.72,0.0217,296.96,1.0,10.76,0
2025-02-23 22:47:27.719359,node-10,57.16,66.09,35.38,43.0,0.3569,134.79,0.0,64.89,0
2025-02-23 23:02:27.719359,node-10,41.81,45.0,32.79,18.69,0.0271,111.95,0.0,14.1,0
2025-02-23 23:17:27.719359,node-9,9.93,68.74,14.62,30.71,0.2514,30.32,0.0,15.8,0
2025-02-23 23:32:27.719359,node-1,72.06,90.44,25.8,27.08,0.0235,128.36,2.2036412945763852,59.42,0
2025-02-23 23:47:27.719359,node-8,5.0,65.0,2.0,48.39,0.2028,127.88,0.0,48.83,0
2025-02-24 00:02:27.719359,node-7,38.45,59.41,2.0,66.62,0.2905,102.66,1.0,52.24,0
2025-02-24 00:17:27.719359,node-9,65.06,40.97,17.93,17.48,0.2368,142.02,1.0,58.34,0
2025-02-24 00:32:27.719359,node-2,8.26,76.69,21.16,66.25,0.1708,10.0,1.0573007320238763,20.32,0
2025-02-24 00:47:27.719359,node-8,23.25,69.08,28.45,63.96,0.0817,108.96,1.0,23.89,0
2025-02-24 01:02:27.719359,node-2,27.2,42.49,17.0,44.8,0.0111,66.36,0.0,49.18,0
2025-02-24 01:17:27.719359,node-1,90.92,51.52,38.9,52.5,0.3659,99.5,0.0,20.42,0
2025-02-24 01:32:27.719359,node-8,66.52,63.09,29.93,39.65,0.0818,93.23,3.154871067162208,46.47,0
2025-02-24 01:47:27.719359,node-1,62.95,62.41,23.56,49.47,0.0793,47.84,2.0,0.0,0
2025-02-24 02:02:27.719359,node-2,7.66,63.95,21.88,23.1,0.0,10.0,1.0,42.87,0
2025-02-24 02:17:27.719359,node-1,67.19,46.69,45.63,45.97,0.3628,77.46,1.0,59.33,0
2025-02-24 02:32:27.719359,node-9,38.18,50.36,2.19,5.0,0.0692,39.74,0.0,38.69,0
2025-02-24 02:47:27.719359,node-3,65.16,88.0,14.45,31.52,0.0,45.0,1.0,36.12,0
2025-02-24 03:02:27.719359,node-6,42.81,33.21,7.26,42.66,0.1137,54.27,1.0,26.95,0
2025-02-24 03:17:27.719359,node-7,35.79,28.12,34.47,36.08,0.3011,163.85,1.0,40.57,0
2025-02-24 03:32:27.719359,node-4,32.22,43.09,23.82,5.0,0.0422,106.87,0.0,5.18,0
2025-02-24 03:47:27.719359,node-4,47.13,40.36,27.55,5.47,0.3027,50.39,0.0,38.47,0
2025-02-24 04:02:27.719359,node-10,40.49,34.95,29.59,5.08,0.0,110.51,1.0,37.32,0
2025-02-24 04:17:27.719359,node-8,24.52,34.72,13.83,26.44,0.1962,124.9,2.0,0.0,0
2025-02-24 04:32:27.719359,node-10,66.99,53.38,32.93,35.79,0.1591,66.03,0.0,38.04,0
2025-02-24 04:47:27.719359,node-10,53.42,49.33,2.6,43.38,0.0,207.99,2.1469371981552707,60.07,0
2025-02-24 05:02:27.719359,node-3,33.66,92.45,17.07,12.64,0.2282,109.98,1.0,0.0,0
2025-02-24 05:17:27.719359,node-3,62.24,88.0,19.91,26.3,0.1639,99.13,0.0,12.56,0
2025-02-24 05:32:27.719359,node-5,6.51,35.2,9.99,30.88,0.1332,89.07,1.0,19.17,0
2025-02-24 05:47:27.719359,node-5,95.97,77.88,72.99,64.38,0.2504,200.79,5.504788989901881,40.0,1
2025-02-24 06:02:27.719359,node-3,64.16,39.36,31.56,28.85,0.0747,40.88,2.0,16.83,0
2025-02-24 06:17:27.719359,node-7,68.18,61.66,26.49,5.55,0.0,111.3,0.0,26.51,0
2025-02-24 06:32:27.719359,node-2,25.33,44.02,27.46,45.35,0.0,107.09,1.0,2.8,0
2025-02-24 06:47:27.719359,node-2,60.18,58.97,34.53,28.57,0.517,61.98,1.0,27.35,0
2025-02-24 07:02:27.719359,node-10,41.02,60.49,13.74,49.03,0.2536,35.79,0.0,77.7,0
2025-02-24 07:17:27.719359,node-10,57.13,55.79,32.18,54.41,0.1393,98.87,3.0,50.04,0
2025-02-24 07:32:27.719359,node-2,43.69,32.76,2.0,40.69,0.4057,89.09,0.0,9.43,0
2025-02-24 07:47:27.719359,node-8,52.6,29.45,20.18,37.76,0.2026,10.0,1.0,0.0,0
2025-02-24 08:02:27.719359,node-4,45.72,34.8,16.99,26.2,0.0971,133.62,1.0,44.97,0
2025-02-24 08:17:27.719359,node-2,51.16,45.71,9.4,22.47,0.1079,122.28,0.0,41.59,0
2025-02-24 08:32:27.719359,node-8,51.71,63.93,36.37,28.16,0.1673,42.72,0.0,58.12,0
2025-02-24 08:47:27.719359,node-1,61.33,56.53,2.0,19.22,0.1335,70.6,1.078636081608443,36.2,0
2025-02-24 09:02:27.719359,node-1,75.68,40.16,60.81,36.62,0.0,22.65,1.0,53.28,0
2025-02-24 09:17:27.719359,node-10,83.04,45.11,13.75,51.96,0.0747,164.83,1.0,26.92,0
2025-02-24 09:32:27.719359,node-9,39.8,67.66,32.34,29.98,0.3216,70.61,2.0,14.98,0
2025-02-24 09:47:27.719359,node-10,46.14,67.2,47.46,65.41,0.1616,59.62,1.0,20.81,0
2025-02-24 10:02:27.719359,node-7,97.61,42.72,15.09,5.0,0.0067,197.22,7.0,57.0,0
2025-02-24 10:17:27.719359,node-1,41.03,77.87,24.8,70.21,0.0,82.76,2.0,54.04,0
2025-02-24 10:32:27.719359,node-5,64.71,66.06,18.59,30.29,0.2455,98.72,1.062197469323695,3.25,0
2025-02-24 10:47:27.719359,node-5,46.39,60.74,20.8,41.53,0.055,90.77,2.193578481961585,23.08,0
2025-02-24 11:02:27.719359,node-5,76.69,47.71,37.16,12.56,0.0262,38.39,0.0,48.25,0
2025-02-24 11:17:27.719359,node-7,44.33,79.98,15.01,38.62,0.1984,10.0,3.0,31.33,0
2025-02-24 11:32:27.719359,node-3,41.6,55.88,47.53,38.02,0.2256,48.12,0.0,46.26,0
2025-02-24 11:47:27.719359,node-2,33.85,22.06,43.77,37.49,0.2527,87.99,0.0,32.41,0
2025-02-24 12:02:27.719359,node-7,86.75,53.13,22.8,37.04,0.6709,19.19,3.0,72.49,0
2025-02-24 12:17:27.719359,node-4,87.76,78.99,70.33,50.0,0.6694,262.65,1.0,69.13,1
2025-02-24 12:32:27.719359,node-3,51.27,34.08,42.58,20.04,0.3084,81.56,2.0,64.13,1
